,iter,score,optimization
10291,161,0.24833226,max
10292,161,-1.0688596,max
10293,161,1.64537,max
10294,161,1.582005,max
10295,161,-0.5934359,max
10296,161,2.2205842,max
10297,161,2.4147305,max
10298,161,1.0321856,max
10299,161,0.97135115,max
10300,161,-0.40410155,max
10301,161,1.39664,max
10302,161,1.279978,max
10303,161,1.0018686,max
10304,162,1.9794276,max
10305,162,1.3982227,max
10306,162,1.5578183,max
10307,162,0.969391,max
10308,162,1.0119809,max
10309,162,1.1983783,max
10310,162,1.941668,max
10311,162,0.8836721,max
10312,162,2.3064015,max
10313,162,-1.4532223,max
10314,162,-0.86706436,max
10315,162,0.9936266,max
10316,162,1.4841739,max
10317,162,0.23810518,max
10318,162,0.8540635,max
10319,162,-0.5747268,max
10320,162,-1.1985681,max
10321,162,-1.2087295,max
10322,162,0.76821387,max
10323,162,1.7549005,max
10324,162,0.66786796,max
10325,162,1.5161729,max
10326,162,1.5657377,max
10327,162,2.588287,max
10328,162,1.3519849,max
10329,162,2.002772,max
10330,162,2.0777626,max
10331,162,2.3159595,max
10332,162,2.8721495,max
10333,162,2.6073523,max
10334,162,1.9216347,max
10335,162,0.95886385,max
10336,162,1.89923,max
10337,162,0.6599658,max
10338,162,-0.09574662,max
10339,162,-0.9388306,max
10340,162,1.787961,max
10341,162,1.8912699,max
10342,162,1.8077888,max
10343,162,1.6252773,max
10344,162,-1.2158456,max
10345,162,-0.51379234,max
10346,162,1.7040341,max
10347,162,2.3757632,max
10348,162,0.7273135,max
10349,162,2.4054155,max
10350,162,-0.5845201,max
10351,162,0.77809393,max
10352,162,2.4490802,max
10353,162,-1.154063,max
10354,162,2.211914,max
10355,162,0.25504583,max
10356,162,-1.07202,max
10357,162,1.8092921,max
10358,162,1.589158,max
10359,162,-0.43935,max
10360,162,2.2256715,max
10361,162,2.2318065,max
10362,162,1.0140345,max
10363,162,0.96995795,max
10364,162,-0.40395212,max
10365,162,1.4104372,max
10366,162,1.2519038,max
10367,162,0.98855805,max
10368,163,1.9846601,max
10369,163,1.3771672,max
10370,163,1.5519519,max
10371,163,0.9756149,max
10372,163,1.0193214,max
10373,163,1.1849643,max
10374,163,1.9801469,max
10375,163,0.86614347,max
10376,163,2.3093617,max
10377,163,-1.4617797,max
10378,163,-0.8670671,max
10379,163,0.9935826,max
10380,163,1.48287,max
10381,163,0.23323691,max
10382,163,0.86100006,max
10383,163,-0.5734025,max
10384,163,-1.204179,max
10385,163,-1.1837546,max
10386,163,0.76691604,max
10387,163,1.7553806,max
10388,163,0.6682249,max
10389,163,1.5463463,max
10390,163,1.5657581,max
10391,163,2.5956316,max
10392,163,1.3476808,max
10393,163,2.0123277,max
10394,163,2.088754,max
10395,163,2.332678,max
10396,163,2.8323128,max
10397,163,2.6262107,max
10398,163,1.9221637,max
10399,163,0.96057236,max
10400,163,1.9112453,max
10401,163,0.660251,max
10402,163,-0.09592478,max
10403,163,-0.9487012,max
10404,163,1.8233831,max
10405,163,1.9035983,max
10406,163,1.7680719,max
10407,163,1.6276093,max
10408,163,-1.2157576,max
10409,163,-0.5054866,max
10410,163,1.7039438,max
10411,163,2.3862607,max
10412,163,0.7106687,max
10413,163,2.4178996,max
10414,163,-0.5391867,max
10415,163,0.778957,max
10416,163,2.4537191,max
10417,163,-1.1573443,max
10418,163,2.226379,max
10419,163,0.2166667,max
10420,163,-1.0633924,max
10421,163,1.780119,max
10422,163,1.5965679,max
10423,163,-0.44319198,max
10424,163,2.234305,max
10425,163,2.3650641,max
10426,163,1.0321258,max
10427,163,0.96522415,max
10428,163,-0.41562444,max
10429,163,1.3983334,max
10430,163,1.2478359,max
10431,163,1.0081394,max
10432,164,1.9963708,max
10433,164,1.3321183,max
10434,164,1.5611529,max
10435,164,0.99148846,max
10436,164,1.0274379,max
10437,164,1.201155,max
10438,164,1.992918,max
10439,164,0.8801191,max
10440,164,2.3099055,max
10441,164,-1.4608184,max
10442,164,-0.8670834,max
10443,164,1.0528255,max
10444,164,1.4583046,max
10445,164,0.23170179,max
10446,164,0.8441422,max
10447,164,-0.57496095,max
10448,164,-1.1960683,max
10449,164,-1.1857426,max
10450,164,0.76608133,max
10451,164,1.7570033,max
10452,164,0.67616606,max
10453,164,1.5527844,max
10454,164,1.5604359,max
10455,164,2.5585794,max
10456,164,1.399209,max
10457,164,2.0209773,max
10458,164,2.109348,max
10459,164,2.3453314,max
10460,164,2.8719745,max
10461,164,2.6020918,max
10462,164,1.9198503,max
10463,164,0.9247135,max
10464,164,1.9165874,max
10465,164,0.65578747,max
10466,164,-0.087946534,max
10467,164,-0.93918353,max
10468,164,1.8179395,max
10469,164,1.9107039,max
10470,164,1.7942,max
10471,164,1.6209863,max
10472,164,-1.2163354,max
10473,164,-0.5153036,max
10474,164,1.7001126,max
10475,164,2.3923361,max
10476,164,0.7103944,max
10477,164,2.3967645,max
10478,164,-0.54027903,max
10479,164,0.94075525,max
10480,164,2.4406757,max
10481,164,-1.1562843,max
10482,164,2.238069,max
10483,164,0.16902062,max
10484,164,-1.0638654,max
10485,164,1.9106035,max
10486,164,1.6133006,max
10487,164,-0.4393205,max
10488,164,2.2417119,max
10489,164,2.4125643,max
10490,164,1.0323566,max
10491,164,0.98010993,max
10492,164,-0.35745278,max
10493,164,1.4060136,max
10494,164,1.2762837,max
10495,164,1.0113213,max
10496,165,2.0119164,max
10497,165,1.403011,max
10498,165,1.563163,max
10499,165,1.0028571,max
10500,165,1.0372204,max
10501,165,1.1955091,max
10502,165,1.9805324,max
10503,165,0.88139105,max
10504,165,2.309733,max
10505,165,-1.4759486,max
10506,165,-0.8670753,max
10507,165,1.0525997,max
10508,165,1.4834515,max
10509,165,0.2414177,max
10510,165,0.85768604,max
10511,165,-0.57507634,max
10512,165,-1.1997721,max
10513,165,-1.1856098,max
10514,165,0.7639892,max
10515,165,1.7553563,max
10516,165,0.67567194,max
10517,165,1.5563507,max
10518,165,1.5655372,max
10519,165,2.6087217,max
10520,165,1.4091724,max
10521,165,2.0072067,max
10522,165,2.1168754,max
10523,165,2.3575296,max
10524,165,2.9031527,max
10525,165,2.6243682,max
10526,165,1.9182639,max
10527,165,0.93555856,max
10528,165,1.9196734,max
10529,165,0.66021615,max
10530,165,-0.16294059,max
10531,165,-1.0606561,max
10532,165,1.8195512,max
10533,165,1.9191551,max
10534,165,1.7956803,max
10535,165,1.6214015,max
10536,165,-1.2168677,max
10537,165,-0.5079906,max
10538,165,1.7041566,max
10539,165,2.4112139,max
10540,165,0.7090188,max
10541,165,2.3970137,max
10542,165,-0.5385947,max
10543,165,0.94031274,max
10544,165,2.4586706,max
10545,165,-1.1593184,max
10546,165,2.2483613,max
10547,165,0.25381076,max
10548,165,-1.0639358,max
10549,165,1.9137442,max
10550,165,1.5875398,max
10551,165,-0.43932047,max
10552,165,2.2466779,max
10553,165,2.4076667,max
10554,165,1.0086634,max
10555,165,0.99781287,max
10556,165,-0.36269274,max
10557,165,1.4100469,max
10558,165,1.2736282,max
10559,165,1.009893,max
10560,166,2.0224028,max
10561,166,1.3259997,max
10562,166,1.550586,max
10563,166,1.0119962,max
10564,166,1.0463074,max
10565,166,1.2040764,max
10566,166,1.9886534,max
10567,166,0.8808396,max
10568,166,2.3110664,max
10569,166,-1.4512693,max
10570,166,-0.86705434,max
10571,166,1.1107409,max
10572,166,1.5105295,max
10573,166,0.2439493,max
10574,166,0.8412256,max
10575,166,-0.57437074,max
10576,166,-1.1918856,max
10577,166,-1.1870531,max
10578,166,0.73152447,max
10579,166,1.7516975,max
10580,166,0.6767562,max
10581,166,1.5582829,max
10582,166,1.566298,max
10583,166,2.607637,max
10584,166,1.3672376,max
10585,166,2.026919,max
10586,166,1.7223554,max
10587,166,2.3592067,max
10588,166,2.8563774,max
10589,166,2.6256268,max
10590,166,1.9182947,max
10591,166,0.9119201,max
10592,166,1.9198313,max
10593,166,0.657948,max
10594,166,-0.07730092,max
10595,166,-1.1240296,max
10596,166,1.8198383,max
10597,166,1.93873,max
10598,166,1.7998788,max
10599,166,1.598043,max
10600,166,-1.2170374,max
10601,166,-0.5079439,max
10602,166,1.7012161,max
10603,166,2.424163,max
10604,166,0.70757616,max
10605,166,2.3991284,max
10606,166,-0.5568074,max
10607,166,1.097228,max
10608,166,2.4592333,max
10609,166,-1.1883001,max
10610,166,2.258075,max
10611,166,0.2482099,max
10612,166,-1.0651333,max
10613,166,1.9135566,max
10614,166,1.6144323,max
10615,166,-0.43932813,max
10616,166,2.252689,max
10617,166,2.4039142,max
10618,166,1.0038936,max
10619,166,1.0041779,max
10620,166,-0.3656686,max
10621,166,1.4065503,max
10622,166,1.2891171,max
10623,166,1.0150679,max
10624,167,2.0351343,max
10625,167,1.4255404,max
10626,167,1.5619494,max
10627,167,1.0221736,max
10628,167,1.0540302,max
10629,167,1.204221,max
10630,167,2.000052,max
10631,167,0.9208777,max
10632,167,2.3140776,max
10633,167,-1.4596859,max
10634,167,-0.8670684,max
10635,167,1.1109354,max
10636,167,1.538938,max
10637,167,0.24538338,max
10638,167,0.8504075,max
10639,167,-0.5750474,max
10640,167,-1.1323228,max
10641,167,-1.2063303,max
10642,167,0.7386501,max
10643,167,1.7979567,max
10644,167,0.6772634,max
10645,167,1.5601392,max
10646,167,1.566235,max
10647,167,2.6082828,max
10648,167,1.4061399,max
10649,167,2.0363379,max
10650,167,2.113856,max
10651,167,2.3643348,max
10652,167,2.9077713,max
10653,167,2.600665,max
10654,167,1.9195838,max
10655,167,0.9216075,max
10656,167,1.9576764,max
10657,167,0.6552374,max
10658,167,-0.20110166,max
10659,167,0.014717698,max
10660,167,1.8220139,max
10661,167,1.9468489,max
10662,167,1.8061044,max
10663,167,1.6166935,max
10664,167,-1.217114,max
10665,167,-0.52113354,max
10666,167,1.7053721,max
10667,167,2.4360106,max
10668,167,0.71038723,max
10669,167,2.3969173,max
10670,167,-0.5666586,max
10671,167,1.1051551,max
10672,167,2.45844,max
10673,167,-1.1747546,max
10674,167,2.2658281,max
10675,167,0.18325073,max
10676,167,-1.0679164,max
10677,167,1.9092929,max
10678,167,1.6056916,max
10679,167,-0.4394798,max
10680,167,2.2574162,max
10681,167,2.4092844,max
10682,167,1.017885,max
10683,167,1.0016723,max
10684,167,-0.4054158,max
10685,167,1.4097716,max
10686,167,1.2899415,max
10687,167,1.0060939,max
10688,168,2.050611,max
10689,168,1.4477756,max
10690,168,1.5556504,max
10691,168,1.0287428,max
10692,168,1.0646955,max
10693,168,1.2040766,max
10694,168,2.0012429,max
10695,168,0.96978855,max
10696,168,2.3162823,max
10697,168,-1.4678469,max
10698,168,-0.86661386,max
10699,168,1.1352597,max
10700,168,1.5402552,max
10701,168,0.24609393,max
10702,168,0.8529165,max
10703,168,-0.5947921,max
10704,168,-1.132885,max
10705,168,-1.146117,max
10706,168,0.73305404,max
10707,168,1.8248396,max
10708,168,0.6728447,max
10709,168,1.5657289,max
10710,168,1.5658625,max
10711,168,2.608447,max
10712,168,1.4643856,max
10713,168,2.045715,max
10714,168,2.127068,max
10715,168,2.3684268,max
10716,168,2.9534318,max
10717,168,2.6449802,max
10718,168,1.9179418,max
10719,168,0.9167564,max
10720,168,1.960701,max
10721,168,0.64391935,max
10722,168,-0.08256462,max
10723,168,0.017745525,max
10724,168,1.8203413,max
10725,168,1.9469671,max
10726,168,1.8072927,max
10727,168,1.5870491,max
10728,168,-1.2172337,max
10729,168,-0.52294147,max
10730,168,1.7055466,max
10731,168,2.4556568,max
10732,168,0.624265,max
10733,168,2.3992767,max
10734,168,-0.50221825,max
10735,168,0.98694825,max
10736,168,2.455706,max
10737,168,-1.167476,max
10738,168,2.2744055,max
10739,168,0.18534672,max
10740,168,-1.0787556,max
10741,168,1.9376361,max
10742,168,1.5995506,max
10743,168,-0.4575116,max
10744,168,2.2621841,max
10745,168,2.4172702,max
10746,168,1.0406135,max
10747,168,1.0097725,max
10748,168,-0.30650738,max
10749,168,1.4122177,max
10750,168,1.2922102,max
10751,168,1.025323,max
10752,169,2.068012,max
10753,169,1.411878,max
10754,169,1.6102147,max
10755,169,1.0355198,max
10756,169,1.0745049,max
10757,169,1.2065921,max
10758,169,2.028224,max
10759,169,0.9710697,max
10760,169,2.3123126,max
10761,169,-1.4741149,max
10762,169,-0.9108673,max
10763,169,1.2530819,max
10764,169,1.5414784,max
10765,169,0.24520391,max
10766,169,0.8576362,max
10767,169,-0.5334774,max
10768,169,-1.1438526,max
10769,169,-1.1744733,max
10770,169,0.70192087,max
10771,169,1.8260031,max
10772,169,0.6836853,max
10773,169,1.569598,max
10774,169,1.5669876,max
10775,169,2.6084452,max
10776,169,1.4435601,max
10777,169,2.055628,max
10778,169,2.114746,max
10779,169,2.36081,max
10780,169,2.9674737,max
10781,169,2.6463869,max
10782,169,1.9158812,max
10783,169,1.0125585,max
10784,169,2.0401936,max
10785,169,0.65285647,max
10786,169,-0.092079654,max
10787,169,0.01821071,max
10788,169,1.8219624,max
10789,169,1.9509542,max
10790,169,1.8039951,max
10791,169,1.5881054,max
10792,169,-1.2172318,max
10793,169,-0.51143056,max
10794,169,1.7058778,max
10795,169,2.469821,max
10796,169,0.7238829,max
10797,169,2.4382148,max
10798,169,-0.47984317,max
10799,169,0.98856807,max
10800,169,2.4574785,max
10801,169,-1.1603043,max
10802,169,2.2836921,max
10803,169,0.16340762,max
10804,169,-1.063631,max
10805,169,1.8190727,max
10806,169,1.6261469,max
10807,169,-0.40582025,max
10808,169,2.266344,max
10809,169,2.4152877,max
10810,169,1.0392178,max
10811,169,1.0056152,max
10812,169,-0.18533404,max
10813,169,1.403204,max
10814,169,1.2944634,max
10815,169,1.0278654,max
10816,170,2.0950348,max
10817,170,1.4406523,max
10818,170,1.6342415,max
10819,170,1.0420556,max
10820,170,1.081019,max
10821,170,1.204071,max
10822,170,2.0281959,max
10823,170,0.97096026,max
10824,170,2.31278,max
10825,170,-1.4545287,max
10826,170,-0.8846639,max
10827,170,1.2048246,max
10828,170,1.531919,max
10829,170,0.23591286,max
10830,170,0.83747685,max
10831,170,-0.4670745,max
10832,170,-1.1518568,max
10833,170,-1.1736577,max
10834,170,0.79531026,max
10835,170,1.8238456,max
10836,170,0.7436241,max
10837,170,1.5724151,max
10838,170,1.5669984,max
10839,170,2.606687,max
10840,170,1.3497722,max
10841,170,2.064837,max
10842,170,2.1134913,max
10843,170,2.3654492,max
10844,170,3.0066383,max
10845,170,2.6457598,max
10846,170,1.8878412,max
10847,170,1.0438085,max
10848,170,2.0446138,max
10849,170,0.6442209,max
10850,170,-0.09355217,max
10851,170,0.0062976778,max
10852,170,1.8194127,max
10853,170,1.964117,max
10854,170,1.805023,max
10855,170,1.5876873,max
10856,170,-1.2172843,max
10857,170,-0.52126336,max
10858,170,1.7058737,max
10859,170,2.4870093,max
10860,170,0.8172252,max
10861,170,2.4378898,max
10862,170,-0.47888428,max
10863,170,0.9887862,max
10864,170,2.4556956,max
10865,170,-1.1609901,max
10866,170,2.2952902,max
10867,170,0.16215515,max
10868,170,-1.0786829,max
10869,170,1.7833822,max
10870,170,1.6261455,max
10871,170,-0.39269388,max
10872,170,2.274751,max
10873,170,2.4232645,max
10874,170,1.0401465,max
10875,170,1.0018085,max
10876,170,-0.17535505,max
10877,170,1.4139858,max
10878,170,1.2938955,max
10879,170,1.033724,max
10880,171,2.0943666,max
10881,171,1.4250059,max
10882,171,1.6424695,max
10883,171,1.0462686,max
10884,171,1.0924655,max
10885,171,1.207153,max
10886,171,2.0239568,max
10887,171,0.9680799,max
10888,171,2.3169188,max
10889,171,-1.4330835,max
10890,171,-0.8905515,max
10891,171,1.1676968,max
10892,171,1.5254519,max
10893,171,0.24291104,max
10894,171,0.85435736,max
10895,171,-0.4744684,max
10896,171,-1.3547279,max
10897,171,-1.1560533,max
10898,171,0.79524744,max
10899,171,1.8294327,max
10900,171,-0.20686215,max
10901,171,1.573308,max
10902,171,1.5721393,max
10903,171,2.6084917,max
10904,171,1.4547082,max
10905,171,2.076085,max
10906,171,2.1227484,max
10907,171,2.3177164,max
10908,171,3.01828,max
10909,171,2.6460385,max
10910,171,1.9206855,max
10911,171,1.0499519,max
10912,171,2.0344374,max
10913,171,0.6481863,max
10914,171,-0.096235335,max
10915,171,0.0053154826,max
10916,171,1.7812121,max
10917,171,1.9916422,max
10918,171,1.7908804,max
10919,171,1.5514005,max
10920,171,-1.2175864,max
10921,171,-0.5032638,max
10922,171,1.6971698,max
10923,171,2.4955733,max
10924,171,0.73759174,max
10925,171,2.4372652,max
10926,171,-0.4812354,max
10927,171,0.9928515,max
10928,171,2.4541056,max
10929,171,-1.1611556,max
10930,171,2.3025417,max
10931,171,0.1672678,max
10932,171,-1.0499918,max
10933,171,1.7865608,max
10934,171,1.6148069,max
10935,171,-0.39228332,max
10936,171,2.2797132,max
10937,171,2.4202075,max
10938,171,1.0376215,max
10939,171,1.0129755,max
10940,171,-0.20120391,max
10941,171,1.4097537,max
10942,171,1.2948787,max
10943,171,1.0374649,max
10944,172,2.1430767,max
10945,172,1.3932959,max
10946,172,1.6354331,max
10947,172,1.0681897,max
10948,172,1.1021035,max
10949,172,1.2187691,max
10950,172,2.220901,max
10951,172,0.97827935,max
10952,172,2.3186603,max
10953,172,-1.4365464,max
10954,172,-0.8905948,max
10955,172,1.1634784,max
10956,172,1.531428,max
10957,172,0.24773306,max
10958,172,0.8642273,max
10959,172,-0.14348213,max
10960,172,-1.1632717,max
10961,172,-1.176049,max
10962,172,0.79877496,max
10963,172,1.829237,max
10964,172,-0.1733304,max
10965,172,1.5739727,max
10966,172,1.5712805,max
10967,172,2.607607,max
10968,172,1.452255,max
10969,172,2.0866544,max
10970,172,2.1269755,max
10971,172,2.3524191,max
10972,172,3.0320382,max
10973,172,2.647452,max
10974,172,1.9199305,max
10975,172,1.0519109,max
10976,172,2.049891,max
10977,172,0.6283348,max
10978,172,-0.09621662,max
10979,172,0.0016573071,max
10980,172,1.7909327,max
10981,172,2.013452,max
10982,172,1.7476206,max
10983,172,1.5620546,max
10984,172,-1.2162049,max
10985,172,-0.5007091,max
10986,172,1.7070868,max
10987,172,2.5008974,max
10988,172,0.8839264,max
10989,172,2.4381063,max
10990,172,-0.4788864,max
10991,172,0.9941845,max
10992,172,2.459206,max
10993,172,-1.1608818,max
10994,172,2.3083029,max
10995,172,0.12755463,max
10996,172,-1.0494761,max
10997,172,1.7980464,max
10998,172,1.6157392,max
10999,172,-0.3926137,max
11000,172,2.2851868,max
11001,172,2.4192073,max
11002,172,1.0404568,max
11003,172,1.0393698,max
11004,172,-0.19303945,max
11005,172,1.4105904,max
11006,172,1.2953844,max
11007,172,1.0430741,max
11008,173,2.1675606,max
11009,173,1.4471062,max
11010,173,1.6124473,max
11011,173,1.0632435,max
11012,173,1.1122209,max
11013,173,1.3642932,max
11014,173,2.2799132,max
11015,173,0.96415806,max
11016,173,2.3218923,max
11017,173,-1.4287429,max
11018,173,-0.92911357,max
11019,173,1.1300324,max
11020,173,1.5219574,max
11021,173,0.2472676,max
11022,173,0.83765125,max
11023,173,-0.024467826,max
11024,173,-1.1391845,max
11025,173,-1.110129,max
11026,173,0.798977,max
11027,173,1.8339708,max
11028,173,-0.17323986,max
11029,173,1.5745131,max
11030,173,1.477267,max
11031,173,2.609144,max
11032,173,1.3587108,max
11033,173,2.0959833,max
11034,173,2.1546812,max
11035,173,2.3586035,max
11036,173,3.0301483,max
11037,173,2.6436658,max
11038,173,1.914418,max
11039,173,1.0214345,max
11040,173,2.0486035,max
11041,173,0.65021443,max
11042,173,-0.04076141,max
11043,173,0.0019431114,max
11044,173,1.8362021,max
11045,173,2.0222008,max
11046,173,1.7552879,max
11047,173,1.5834768,max
11048,173,-1.2040743,max
11049,173,-0.5081895,max
11050,173,1.8670955,max
11051,173,2.5013626,max
11052,173,0.88728166,max
11053,173,2.4377358,max
11054,173,-0.48288277,max
11055,173,0.99760294,max
11056,173,2.4619858,max
11057,173,-1.1615617,max
11058,173,2.3131824,max
11059,173,0.1339153,max
11060,173,-1.0533667,max
11061,173,1.8032472,max
11062,173,1.6513165,max
11063,173,-0.58317804,max
11064,173,2.2908945,max
11065,173,2.419166,max
11066,173,0.9960933,max
11067,173,1.0402017,max
11068,173,-0.18555339,max
11069,173,1.4566867,max
11070,173,1.2930818,max
11071,173,1.0478745,max
11072,174,2.046695,max
11073,174,1.4016278,max
11074,174,1.6299338,max
11075,174,1.0745751,max
11076,174,1.127403,max
11077,174,1.3354628,max
11078,174,2.3168721,max
11079,174,1.0115004,max
11080,174,2.3223188,max
11081,174,-1.440005,max
11082,174,-0.83684814,max
11083,174,1.0385873,max
11084,174,1.3687199,max
11085,174,0.24932146,max
11086,174,0.8708868,max
11087,174,0.045596123,max
11088,174,-1.1392862,max
11089,174,-0.99087006,max
11090,174,0.79641056,max
11091,174,1.8331332,max
11092,174,-0.17326045,max
11093,174,1.5749608,max
11094,174,1.5680981,max
11095,174,2.6076338,max
11096,174,1.4466481,max
11097,174,2.1064227,max
11098,174,2.1605287,max
11099,174,2.3709438,max
11100,174,3.012063,max
11101,174,2.6186237,max
11102,174,1.9282451,max
11103,174,1.0185351,max
11104,174,2.0532029,max
11105,174,0.56427014,max
11106,174,-0.038184762,max
11107,174,-0.01066941,max
11108,174,1.8489859,max
11109,174,2.0382946,max
11110,174,1.7490613,max
11111,174,1.6212472,max
11112,174,-1.2124133,max
11113,174,-0.5009823,max
11114,174,1.866051,max
11115,174,2.5189362,max
11116,174,0.8889147,max
11117,174,2.3644884,max
11118,174,-0.48039198,max
11119,174,0.9835781,max
11120,174,2.462109,max
11121,174,-1.1658754,max
11122,174,2.3230317,max
11123,174,0.13109633,max
11124,174,-1.064646,max
11125,174,1.8157592,max
11126,174,1.7071674,max
11127,174,-0.58932114,max
11128,174,2.2961519,max
11129,174,2.417408,max
11130,174,1.0407298,max
11131,174,1.034643,max
11132,174,-0.17796734,max
11133,174,1.4386998,max
11134,174,1.2954539,max
11135,174,1.0425683,max
11136,175,2.1760383,max
11137,175,1.3651702,max
11138,175,1.6310955,max
11139,175,1.0808277,max
11140,175,1.1456187,max
11141,175,1.3595607,max
11142,175,2.3361468,max
11143,175,1.0351875,max
11144,175,2.3216636,max
11145,175,-1.4205145,max
11146,175,-0.83177197,max
11147,175,1.1456374,max
11148,175,1.3637549,max
11149,175,0.053906143,max
11150,175,0.86140454,max
11151,175,0.1221298,max
11152,175,-1.2443521,max
11153,175,-0.9899023,max
11154,175,0.80837834,max
11155,175,1.8315241,max
11156,175,-0.17322391,max
11157,175,1.5754616,max
11158,175,1.5721941,max
11159,175,2.6344705,max
11160,175,1.45356,max
11161,175,2.1150095,max
11162,175,2.137077,max
11163,175,2.375928,max
11164,175,3.029899,max
11165,175,2.634338,max
11166,175,1.9297132,max
11167,175,1.0197805,max
11168,175,2.041843,max
11169,175,0.5689501,max
11170,175,-0.05721751,max
11171,175,0.0035777092,max
11172,175,1.8502388,max
11173,175,2.0428886,max
11174,175,1.8027453,max
11175,175,1.6279416,max
11176,175,-1.2797232,max
11177,175,-0.50104487,max
11178,175,1.868195,max
11179,175,2.5301335,max
11180,175,0.8932303,max
11181,175,2.430007,max
11182,175,-0.47842097,max
11183,175,0.9823587,max
11184,175,2.4640827,max
11185,175,-1.139103,max
11186,175,2.326105,max
11187,175,0.12760624,max
11188,175,-1.06036,max
11189,175,1.8157592,max
11190,175,1.7141819,max
11191,175,-0.5974691,max
11192,175,2.3024228,max
11193,175,2.4163766,max
11194,175,1.0406513,max
11195,175,1.044218,max
11196,175,-0.20635004,max
11197,175,1.4314089,max
11198,175,1.296387,max
11199,175,1.0566258,max
11200,176,2.1799166,max
11201,176,1.3893285,max
11202,176,1.6495509,max
11203,176,1.0798384,max
11204,176,1.1674644,max
11205,176,1.3633776,max
11206,176,2.3302665,max
11207,176,1.0457561,max
11208,176,2.3229058,max
11209,176,-1.3465849,max
11210,176,-0.86708397,max
11211,176,1.4649793,max
11212,176,1.3724562,max
11213,176,0.24752635,max
11214,176,0.87432957,max
11215,176,0.10638693,max
11216,176,-1.2512048,max
11217,176,-0.95420235,max
11218,176,0.81072426,max
11219,176,1.8311901,max
11220,176,-0.1730791,max
11221,176,1.583355,max
11222,176,1.6152602,max
11223,176,2.6344109,max
11224,176,1.4490037,max
11225,176,2.11675,max
11226,176,2.0353281,max
11227,176,2.3893094,max
11228,176,3.0205953,max
11229,176,2.6174533,max
11230,176,1.9340329,max
11231,176,1.0178509,max
11232,176,2.040286,max
11233,176,0.75119877,max
11234,176,-0.061690435,max
11235,176,-0.056911275,max
11236,176,1.7970738,max
11237,176,2.045116,max
11238,176,1.802845,max
11239,176,1.6475713,max
11240,176,-1.2814627,max
11241,176,-0.49612594,max
11242,176,1.7914624,max
11243,176,2.5343175,max
11244,176,0.85253024,max
11245,176,2.4159365,max
11246,176,-0.49567938,max
11247,176,0.97785187,max
11248,176,2.4848056,max
11249,176,-1.1358646,max
11250,176,2.331552,max
11251,176,0.12820223,max
11252,176,-1.0620232,max
11253,176,1.8157592,max
11254,176,1.7636738,max
11255,176,-0.5980026,max
11256,176,2.3111308,max
11257,176,2.4157364,max
11258,176,0.9988985,max
11259,176,1.044663,max
11260,176,-0.23740178,max
11261,176,1.4388292,max
11262,176,1.2971042,max
11263,176,1.0611105,max
11264,177,2.1921394,max
11265,177,1.4203401,max
11266,177,1.6370704,max
11267,177,1.0897387,max
11268,177,1.1815284,max
11269,177,1.3676472,max
11270,177,2.3398666,max
11271,177,1.0453765,max
11272,177,2.3220718,max
11273,177,-1.3548851,max
11274,177,-0.81448877,max
11275,177,1.4759588,max
11276,177,1.3400967,max
11277,177,0.25194967,max
11278,177,0.86141,max
11279,177,0.1455195,max
11280,177,-1.1286099,max
11281,177,-1.0131212,max
11282,177,0.8100395,max
11283,177,1.8170547,max
11284,177,-0.17352577,max
11285,177,1.6061816,max
11286,177,1.6219488,max
11287,177,2.6342838,max
11288,177,1.4545286,max
11289,177,2.1217394,max
11290,177,2.1364033,max
11291,177,2.3775866,max
11292,177,3.039677,max
11293,177,2.639342,max
11294,177,1.9466739,max
11295,177,1.0316613,max
11296,177,2.0488799,max
11297,177,0.74706745,max
11298,177,-0.032167375,max
11299,177,0.053800434,max
11300,177,1.815031,max
11301,177,2.030325,max
11302,177,1.798465,max
11303,177,1.6534057,max
11304,177,-1.2576683,max
11305,177,-0.49414495,max
11306,177,1.8107109,max
11307,177,2.5301867,max
11308,177,0.8573073,max
11309,177,2.4427395,max
11310,177,-0.454846,max
11311,177,0.9734669,max
11312,177,2.4336677,max
11313,177,-1.1372195,max
11314,177,2.335805,max
11315,177,0.122728705,max
11316,177,-1.0257508,max
11317,177,1.8157592,max
11318,177,1.73105,max
11319,177,-0.60546553,max
11320,177,2.3187735,max
11321,177,2.4155438,max
11322,177,0.92589974,max
11323,177,1.0662422,max
11324,177,-0.23410194,max
11325,177,1.4351834,max
11326,177,1.2643205,max
11327,177,1.059257,max
11328,178,2.1661785,max
11329,178,1.4212084,max
11330,178,1.6333879,max
11331,178,1.099364,max
11332,178,1.1945677,max
11333,178,1.3676984,max
11334,178,2.3464627,max
11335,178,1.0479879,max
11336,178,2.3250456,max
11337,178,-1.3432809,max
11338,178,-0.8130968,max
11339,178,1.1303909,max
11340,178,1.3501297,max
11341,178,0.2549678,max
11342,178,0.83411694,max
11343,178,0.25239593,max
11344,178,-1.1438091,max
11345,178,-0.9966901,max
11346,178,0.8138026,max
11347,178,1.8292863,max
11348,178,-0.18094566,max
11349,178,1.5959673,max
11350,178,1.6235791,max
11351,178,2.6341753,max
11352,178,1.44699,max
11353,178,2.1216736,max
11354,178,2.089981,max
11355,178,2.3700411,max
11356,178,3.0436049,max
11357,178,2.640334,max
11358,178,1.9477227,max
11359,178,1.0023466,max
