,iter,score onehot,optimization
13009,204,-1.0084717,max
13010,204,0.891142,max
13011,204,1.8964169,max
13012,204,0.7422315,max
13013,204,1.3857257,max
13014,204,1.3682137,max
13015,204,2.743535,max
13016,204,1.3363109,max
13017,204,2.2477136,max
13018,204,2.0455499,max
13019,204,2.300788,max
13020,204,3.1468203,max
13021,204,2.671876,max
13022,204,1.985923,max
13023,204,1.1125234,max
13024,204,2.252977,max
13025,204,1.0842321,max
13026,204,0.16471753,max
13027,204,0.27686626,max
13028,204,1.6411438,max
13029,204,2.0748477,max
13030,204,1.6504668,max
13031,204,1.9340272,max
13032,204,-0.93863505,max
13033,204,-0.4272218,max
13034,204,1.9839399,max
13035,204,2.5749726,max
13036,204,0.99317575,max
13037,204,2.3719447,max
13038,204,-0.28269368,max
13039,204,1.2135766,max
13040,204,2.5811892,max
13041,204,-1.0605667,max
13042,204,2.381801,max
13043,204,0.7636664,max
13044,204,-0.83963364,max
13045,204,1.9526403,max
13046,204,1.5615742,max
13047,204,-0.7930285,max
13048,204,2.367183,max
13049,204,2.6430101,max
13050,204,0.928633,max
13051,204,0.74776566,max
13052,204,-0.03879732,max
13053,204,1.5850251,max
13054,204,1.2883824,max
13055,204,1.0648026,max
13056,205,2.2118618,max
13057,205,1.4813602,max
13058,205,1.949342,max
13059,205,1.5013235,max
13060,205,1.1640663,max
13061,205,1.4007926,max
13062,205,2.3019855,max
13063,205,1.6688879,max
13064,205,2.3542373,max
13065,205,-1.1797824,max
13066,205,-0.9792423,max
13067,205,1.5900363,max
13068,205,1.4284788,max
13069,205,0.2233553,max
13070,205,0.88722825,max
13071,205,1.1922069,max
13072,205,-1.070323,max
13073,205,-1.046087,max
13074,205,0.891142,max
13075,205,1.822783,max
13076,205,0.7422315,max
13077,205,1.3857257,max
13078,205,1.3467338,max
13079,205,2.743535,max
13080,205,1.3363109,max
13081,205,2.3237495,max
13082,205,1.9987917,max
13083,205,2.425721,max
13084,205,3.2947588,max
13085,205,2.671876,max
13086,205,1.985923,max
13087,205,1.1125234,max
13088,205,2.252977,max
13089,205,1.0842321,max
13090,205,0.16471753,max
13091,205,0.2901708,max
13092,205,1.7063186,max
13093,205,2.1162367,max
13094,205,1.7660515,max
13095,205,1.8948438,max
13096,205,-0.73665404,max
13097,205,-0.486609,max
13098,205,1.9685493,max
13099,205,2.5711465,max
13100,205,0.99317575,max
13101,205,2.3719447,max
13102,205,-0.28269368,max
13103,205,1.191757,max
13104,205,2.5811892,max
13105,205,-1.0605667,max
13106,205,2.381801,max
13107,205,0.766781,max
13108,205,-0.83963364,max
13109,205,1.9212182,max
13110,205,1.6181363,max
13111,205,-0.7930285,max
13112,205,2.367183,max
13113,205,2.6430101,max
13114,205,0.92775345,max
13115,205,0.74776566,max
13116,205,0.025976598,max
13117,205,1.5850251,max
13118,205,1.3298581,max
13119,205,1.0809435,max
13120,206,2.177501,max
13121,206,1.4813602,max
13122,206,1.9144773,max
13123,206,1.5013235,max
13124,206,1.1640663,max
13125,206,1.4103783,max
13126,206,2.3061888,max
13127,206,1.6644727,max
13128,206,2.3542373,max
13129,206,-1.1682943,max
13130,206,-0.9792423,max
13131,206,1.5900363,max
13132,206,1.4284788,max
13133,206,0.2233553,max
13134,206,0.88722825,max
13135,206,1.1922069,max
13136,206,-1.0171056,max
13137,206,-1.0416212,max
13138,206,0.8315728,max
13139,206,1.841635,max
13140,206,0.85590386,max
13141,206,1.3857257,max
13142,206,1.3682137,max
13143,206,2.743535,max
13144,206,1.3363109,max
13145,206,2.3215926,max
13146,206,1.9987917,max
13147,206,2.425721,max
13148,206,2.9573505,max
13149,206,2.671876,max
13150,206,1.985923,max
13151,206,1.1125234,max
13152,206,2.252977,max
13153,206,1.0842321,max
13154,206,0.8375534,max
13155,206,0.31198555,max
13156,206,1.733841,max
13157,206,2.1112242,max
13158,206,1.7687974,max
13159,206,1.9340272,max
13160,206,-0.73665404,max
13161,206,-0.4272218,max
13162,206,1.9685493,max
13163,206,2.5816362,max
13164,206,1.0632492,max
13165,206,2.3719447,max
13166,206,-0.28269368,max
13167,206,1.191757,max
13168,206,2.5811892,max
13169,206,-0.92979103,max
13170,206,2.381801,max
13171,206,0.766781,max
13172,206,-0.83963364,max
13173,206,1.9599726,max
13174,206,1.6181363,max
13175,206,-0.7930285,max
13176,206,2.367183,max
13177,206,2.6430101,max
13178,206,1.1464986,max
13179,206,0.74776566,max
13180,206,-0.004193932,max
13181,206,1.5953704,max
13182,206,1.3219471,max
13183,206,1.0648026,max
13184,207,2.2589827,max
13185,207,1.4813602,max
13186,207,2.0488548,max
13187,207,1.5063314,max
13188,207,1.1398897,max
13189,207,1.4103783,max
13190,207,2.2874737,max
13191,207,1.6644727,max
13192,207,2.3542373,max
13193,207,-1.1797824,max
13194,207,-0.9792423,max
13195,207,1.5502307,max
13196,207,1.4284788,max
13197,207,0.2233553,max
13198,207,0.88356864,max
13199,207,1.1922069,max
13200,207,-1.0171056,max
13201,207,-1.0693835,max
13202,207,0.8828392,max
13203,207,1.7995527,max
13204,207,0.82026434,max
13205,207,1.3857257,max
13206,207,1.3682137,max
13207,207,2.743535,max
13208,207,1.3363109,max
13209,207,2.2792015,max
13210,207,1.9968588,max
13211,207,2.4039474,max
13212,207,3.2903244,max
13213,207,2.6632059,max
13214,207,1.985923,max
13215,207,1.1125234,max
13216,207,2.252977,max
13217,207,1.0842321,max
13218,207,0.16471753,max
13219,207,0.26033992,max
13220,207,1.733841,max
13221,207,2.1162367,max
13222,207,1.7687974,max
13223,207,1.9555519,max
13224,207,-0.73665404,max
13225,207,-0.4272218,max
13226,207,1.9685493,max
13227,207,2.5530057,max
13228,207,1.0632492,max
13229,207,2.3719447,max
13230,207,-0.28269368,max
13231,207,1.191757,max
13232,207,2.5811892,max
13233,207,-0.92979103,max
13234,207,2.381801,max
13235,207,0.766781,max
13236,207,-0.83963364,max
13237,207,1.8789268,max
13238,207,1.608284,max
13239,207,-0.7930285,max
13240,207,2.367183,max
13241,207,2.6571991,max
13242,207,1.1879795,max
13243,207,0.6521518,max
13244,207,-0.004193932,max
13245,207,1.5953704,max
13246,207,1.3219471,max
13247,207,1.3587589,max
13248,208,2.2448914,max
13249,208,1.4813602,max
13250,208,2.0138035,max
13251,208,1.5013235,max
13252,208,1.1640663,max
13253,208,1.4103783,max
13254,208,2.2874737,max
13255,208,1.6526982,max
13256,208,2.3542373,max
13257,208,-1.1797824,max
13258,208,-0.9792423,max
13259,208,1.6158952,max
13260,208,1.4284788,max
13261,208,0.2233553,max
13262,208,0.88356864,max
13263,208,1.1922069,max
13264,208,-1.0171056,max
13265,208,-1.0026903,max
13266,208,0.8828392,max
13267,208,1.8609223,max
13268,208,0.82026434,max
13269,208,1.652633,max
13270,208,1.3682137,max
13271,208,2.743535,max
13272,208,1.3363109,max
13273,208,2.3335319,max
13274,208,1.98735,max
13275,208,2.425721,max
13276,208,3.2947588,max
13277,208,2.671876,max
13278,208,1.985923,max
13279,208,1.0752355,max
13280,208,2.252977,max
13281,208,1.0842321,max
13282,208,0.8375534,max
13283,208,0.46894127,max
13284,208,1.7343247,max
13285,208,2.1155605,max
13286,208,1.7831554,max
13287,208,1.9555519,max
13288,208,-0.73665404,max
13289,208,-0.45603704,max
13290,208,1.9784744,max
13291,208,2.6033885,max
13292,208,1.0632492,max
13293,208,2.3559318,max
13294,208,-0.28269368,max
13295,208,1.1162412,max
13296,208,2.5811892,max
13297,208,-0.92979103,max
13298,208,2.381801,max
13299,208,0.5566044,max
13300,208,-0.796853,max
13301,208,1.8789268,max
13302,208,1.608284,max
13303,208,-0.75931835,max
13304,208,2.367183,max
13305,208,2.6431553,max
13306,208,1.1879795,max
13307,208,0.74776566,max
13308,208,0.023093909,max
13309,208,1.5628785,max
13310,208,1.3219471,max
13311,208,1.434206,max
13312,209,2.2448914,max
13313,209,1.4813602,max
13314,209,2.0488548,max
13315,209,1.5063314,max
13316,209,1.1640663,max
13317,209,1.4103783,max
13318,209,2.277163,max
13319,209,1.6533792,max
13320,209,2.3542373,max
13321,209,-1.1832305,max
13322,209,-0.9792423,max
13323,209,1.6210694,max
13324,209,1.3685501,max
13325,209,0.2233553,max
13326,209,0.88356864,max
13327,209,1.1458473,max
13328,209,-1.0171056,max
13329,209,-1.0026903,max
13330,209,0.8828392,max
13331,209,1.849915,max
13332,209,0.82026434,max
13333,209,1.7033828,max
13334,209,1.3682137,max
13335,209,2.743535,max
13336,209,1.3912468,max
13337,209,2.323177,max
13338,209,2.0341082,max
13339,209,2.4039474,max
13340,209,3.2677739,max
13341,209,2.671876,max
13342,209,1.985923,max
13343,209,1.0905077,max
13344,209,2.252977,max
13345,209,1.0842321,max
13346,209,0.8375534,max
13347,209,0.46894127,max
13348,209,1.733841,max
13349,209,2.1162367,max
13350,209,1.7831554,max
13351,209,1.7133276,max
13352,209,-0.6408273,max
13353,209,-0.4589898,max
13354,209,1.9784744,max
13355,209,2.5534682,max
13356,209,1.0632492,max
13357,209,2.3719447,max
13358,209,-0.30646798,max
13359,209,1.191757,max
13360,209,2.5811892,max
13361,209,-0.92979103,max
13362,209,2.3963442,max
13363,209,0.766781,max
13364,209,-0.796853,max
13365,209,1.9049332,max
13366,209,1.608284,max
13367,209,-0.75931835,max
13368,209,2.367183,max
13369,209,2.6431553,max
13370,209,1.1879795,max
13371,209,0.95566845,max
13372,209,-0.025577366,max
13373,209,1.5953704,max
13374,209,1.3420787,max
13375,209,1.4204266,max
13376,210,2.2448914,max
13377,210,1.4813602,max
13378,210,2.0488548,max
13379,210,1.4892164,max
13380,210,1.2779553,max
13381,210,1.4155416,max
13382,210,2.277163,max
13383,210,1.6533792,max
13384,210,2.3542373,max
13385,210,-1.17174,max
13386,210,-0.9792423,max
13387,210,1.6210694,max
13388,210,1.3685501,max
13389,210,0.33315915,max
13390,210,0.873814,max
13391,210,1.1458473,max
13392,210,-1.0171056,max
13393,210,-1.0026903,max
13394,210,0.8828392,max
13395,210,1.8964093,max
13396,210,0.8121884,max
13397,210,1.7033828,max
13398,210,1.3682137,max
13399,210,2.711059,max
13400,210,1.3912468,max
13401,210,2.3258567,max
13402,210,1.98735,max
13403,210,2.425721,max
13404,210,3.366811,max
13405,210,2.671876,max
13406,210,1.985923,max
13407,210,1.1530906,max
13408,210,2.252977,max
13409,210,1.0842321,max
13410,210,0.8657018,max
13411,210,0.46894127,max
13412,210,1.733841,max
13413,210,2.1404266,max
13414,210,1.7831554,max
13415,210,1.8019178,max
13416,210,-0.6150988,max
13417,210,-0.42945576,max
13418,210,1.9784744,max
13419,210,2.5400212,max
13420,210,1.0632492,max
13421,210,2.3719447,max
13422,210,-0.32591772,max
13423,210,1.191757,max
13424,210,2.5811892,max
13425,210,-0.92979103,max
13426,210,2.3963442,max
13427,210,0.9896209,max
13428,210,-0.796853,max
13429,210,1.7836516,max
13430,210,1.608284,max
13431,210,-1.2920235,max
13432,210,2.367183,max
13433,210,2.6571991,max
13434,210,1.1879795,max
13435,210,1.051282,max
13436,210,-0.025577366,max
13437,210,1.5953704,max
13438,210,1.2798148,max
13439,210,1.3949848,max
13440,211,2.2448914,max
13441,211,1.4813602,max
13442,211,2.0488548,max
13443,211,1.4942564,max
13444,211,1.3021308,max
13445,211,1.4339644,max
13446,211,2.277163,max
13447,211,1.6533792,max
13448,211,2.3471487,max
13449,211,-1.1462138,max
13450,211,-0.9792423,max
13451,211,1.654142,max
13452,211,1.370056,max
13453,211,0.33315915,max
13454,211,0.873814,max
13455,211,1.1978836,max
13456,211,-1.0171056,max
13457,211,-1.0026903,max
13458,211,0.8828392,max
13459,211,1.8682916,max
13460,211,0.8121884,max
13461,211,1.6779361,max
13462,211,1.3682137,max
13463,211,2.743535,max
13464,211,1.318104,max
13465,211,2.323177,max
13466,211,2.0341082,max
13467,211,2.425721,max
13468,211,3.3735638,max
13469,211,2.671876,max
13470,211,1.985923,max
13471,211,1.1636424,max
13472,211,2.252977,max
13473,211,1.0842321,max
13474,211,0.8433639,max
13475,211,0.46894127,max
13476,211,1.733841,max
13477,211,2.1452835,max
13478,211,1.7685587,max
13479,211,1.9555519,max
13480,211,-0.6150988,max
13481,211,-0.40030345,max
13482,211,1.9784744,max
13483,211,2.6437514,max
13484,211,1.0632492,max
13485,211,2.3719447,max
13486,211,-0.3469572,max
13487,211,1.191757,max
13488,211,2.5811892,max
13489,211,-0.92979103,max
13490,211,2.3963442,max
13491,211,0.9435284,max
13492,211,-0.796853,max
13493,211,1.9049332,max
13494,211,1.6362818,max
13495,211,-1.2920235,max
13496,211,2.367183,max
13497,211,2.6571991,max
13498,211,1.1879795,max
13499,211,1.0102068,max
13500,211,-0.025577366,max
13501,211,1.5953704,max
13502,211,1.251179,max
13503,211,1.3933803,max
13504,212,2.2448914,max
13505,212,1.4813602,max
13506,212,2.0406027,max
13507,212,1.5371455,max
13508,212,1.4412382,max
13509,212,1.4339644,max
13510,212,2.277163,max
13511,212,1.6533792,max
13512,212,2.3542373,max
13513,212,-1.1577828,max
13514,212,-0.8605034,max
13515,212,1.6442521,max
13516,212,1.370056,max
13517,212,0.33315915,max
13518,212,0.873814,max
13519,212,1.1978836,max
13520,212,-1.0344974,max
13521,212,-1.1658154,max
13522,212,0.8828392,max
13523,212,1.8463624,max
13524,212,0.8121884,max
13525,212,1.6779361,max
13526,212,1.3682137,max
13527,212,2.743535,max
13528,212,1.2996482,max
13529,212,2.3258567,max
13530,212,1.98735,max
13531,212,2.440692,max
13532,212,3.3408198,max
13533,212,2.671876,max
13534,212,1.985923,max
13535,212,1.1804025,max
13536,212,2.252977,max
13537,212,1.0842321,max
13538,212,0.8657018,max
13539,212,0.46894127,max
13540,212,1.733841,max
13541,212,2.1448972,max
13542,212,1.7831554,max
13543,212,1.9555519,max
13544,212,-0.62811327,max
13545,212,-0.40030345,max
13546,212,1.967803,max
13547,212,2.4417505,max
13548,212,1.0632492,max
13549,212,2.3719447,max
13550,212,-0.30113083,max
13551,212,1.1911126,max
13552,212,2.5811892,max
13553,212,-0.94957906,max
13554,212,2.3896403,max
13555,212,0.83504355,max
13556,212,-0.77707154,max
13557,212,1.9049332,max
13558,212,1.6199026,max
13559,212,-1.2920235,max
13560,212,2.367183,max
13561,212,2.6571991,max
13562,212,1.2078671,max
13563,212,1.051282,max
13564,212,-0.025577366,max
13565,212,1.5648407,max
13566,212,1.5018741,max
13567,212,1.3653076,max
13568,213,2.2448914,max
13569,213,1.4751083,max
13570,213,2.0007503,max
13571,213,1.4942564,max
13572,213,1.4412382,max
13573,213,1.4339644,max
13574,213,2.3263261,max
13575,213,1.6533792,max
13576,213,2.3581376,max
13577,213,-1.1462138,max
13578,213,-0.9252457,max
13579,213,1.6442521,max
13580,213,1.370056,max
13581,213,0.3119734,max
13582,213,0.84171677,max
13583,213,1.2166791,max
13584,213,-1.0344974,max
13585,213,-1.1658154,max
13586,213,0.8828392,max
13587,213,1.8463624,max
13588,213,0.8121884,max
13589,213,1.6779361,max
13590,213,1.383059,max
13591,213,2.7217393,max
13592,213,1.2488608,max
13593,213,2.297108,max
13594,213,2.0341082,max
13595,213,2.440692,max
13596,213,3.053913,max
13597,213,2.671876,max
13598,213,1.985923,max
13599,213,1.1804025,max
13600,213,2.252977,max
13601,213,1.0842321,max
13602,213,0.8657018,max
13603,213,0.46894127,max
13604,213,1.733841,max
13605,213,2.1448972,max
13606,213,1.7831554,max
13607,213,1.9683509,max
13608,213,-0.6150988,max
13609,213,-0.40030345,max
13610,213,1.9784744,max
13611,213,2.6437514,max
13612,213,1.0632492,max
13613,213,2.3719447,max
13614,213,-0.30113083,max
13615,213,1.1943755,max
13616,213,2.5811892,max
13617,213,-0.92979103,max
13618,213,2.3963442,max
13619,213,1.2065866,max
13620,213,-0.74936485,max
13621,213,1.9049332,max
13622,213,1.6504443,max
13623,213,-1.2920235,max
13624,213,2.367183,max
13625,213,2.6571991,max
13626,213,1.2078671,max
13627,213,1.0102068,max
13628,213,-0.025577366,max
13629,213,1.5648407,max
13630,213,1.4732385,max
13631,213,1.3681723,max
13632,214,1.9552789,max
13633,214,1.4951632,max
13634,214,1.4344487,max
13635,214,1.4942564,max
13636,214,1.415616,max
13637,214,1.4540191,max
13638,214,2.3367126,max
13639,214,1.6533792,max
13640,214,2.5018055,max
13641,214,-1.1462138,max
13642,214,-0.9892462,max
13643,214,1.795553,max
13644,214,1.370056,max
13645,214,0.28410763,max
13646,214,0.873814,max
13647,214,1.2166791,max
13648,214,-1.1056545,max
13649,214,-1.1658154,max
13650,214,0.8828392,max
13651,214,1.8272977,max
13652,214,0.8121884,max
13653,214,1.6654807,max
13654,214,1.3822631,max
13655,214,2.743535,max
13656,214,1.5222332,max
13657,214,2.247314,max
13658,214,2.2336867,max
13659,214,2.4191008,max
13660,214,2.931904,max
13661,214,2.6488636,max
13662,214,1.985923,max
13663,214,1.1804025,max
13664,214,2.252977,max
13665,214,1.0562086,max
13666,214,0.8657018,max
13667,214,0.46894127,max
13668,214,1.733841,max
13669,214,2.1448972,max
13670,214,1.7831554,max
13671,214,1.8816137,max
13672,214,-0.62811327,max
13673,214,-0.38158298,max
13674,214,1.9784744,max
13675,214,2.5288444,max
13676,214,1.0632492,max
13677,214,2.3424976,max
13678,214,-0.30113083,max
13679,214,1.0969098,max
13680,214,2.5811892,max
13681,214,-0.92979103,max
13682,214,2.3896403,max
13683,214,1.297486,max
13684,214,-0.74936485,max
13685,214,1.7716513,max
13686,214,1.6504443,max
13687,214,-1.2920235,max
13688,214,2.3832562,max
13689,214,2.6571991,max
13690,214,1.2078671,max
13691,214,1.0253409,max
13692,214,0.0075497925,max
13693,214,1.5819563,max
13694,214,1.5018741,max
13695,214,1.3626292,max
13696,215,1.9552789,max
13697,215,1.4951632,max
13698,215,2.0007503,max
13699,215,1.4942564,max
13700,215,1.4481181,max
13701,215,1.4249419,max
13702,215,2.3367126,max
13703,215,1.6533792,max
13704,215,2.5259006,max
13705,215,-1.1462138,max
13706,215,-0.9892462,max
13707,215,1.7893085,max
13708,215,1.4020641,max
13709,215,0.32306153,max
13710,215,0.8803903,max
13711,215,1.2133683,max
13712,215,-1.1218688,max
13713,215,-1.1658154,max
13714,215,0.8828392,max
13715,215,1.8272977,max
13716,215,0.8121884,max
13717,215,1.6654807,max
13718,215,1.3822631,max
13719,215,2.743535,max
13720,215,1.5570097,max
13721,215,2.2459466,max
13722,215,2.212436,max
13723,215,2.452487,max
13724,215,2.7990413,max
13725,215,2.6334054,max
13726,215,1.985923,max
13727,215,1.1804025,max
13728,215,2.252977,max
13729,215,1.0842321,max
13730,215,0.8433639,max
13731,215,0.48306298,max
13732,215,1.733841,max
13733,215,2.119562,max
13734,215,1.7685587,max
13735,215,2.0062172,max
13736,215,-0.56295156,max
13737,215,-0.38158298,max
13738,215,1.9784744,max
13739,215,2.4697018,max
13740,215,1.0632492,max
13741,215,2.3424976,max
13742,215,-0.30113083,max
13743,215,1.2101918,max
13744,215,2.5811892,max
13745,215,-0.94957906,max
13746,215,2.3963442,max
13747,215,1.297486,max
13748,215,-0.74936485,max
13749,215,1.9049332,max
13750,215,1.6504443,max
13751,215,-1.1206756,max
13752,215,2.3672779,max
13753,215,2.6571991,max
13754,215,1.2447746,max
13755,215,0.95926034,max
13756,215,0.0075497925,max
13757,215,1.4771948,max
13758,215,1.4857453,max
13759,215,1.3653076,max
13760,216,1.9552789,max
13761,216,1.4951632,max
13762,216,1.9902029,max
13763,216,1.4942564,max
13764,216,1.415616,max
13765,216,1.4512397,max
13766,216,2.3367126,max
13767,216,1.6387746,max
13768,216,2.5146542,max
13769,216,-1.1462138,max
13770,216,-0.9892462,max
13771,216,1.8140154,max
13772,216,1.3124493,max
13773,216,0.32306153,max
13774,216,0.87676847,max
13775,216,1.2133683,max
13776,216,-1.1112759,max
13777,216,-1.1989818,max
13778,216,0.8828392,max
13779,216,1.8445222,max
13780,216,0.8121884,max
13781,216,1.6654807,max
13782,216,1.383059,max
13783,216,2.743535,max
13784,216,1.5511328,max
13785,216,2.247314,max
13786,216,2.2308404,max
13787,216,2.452487,max
13788,216,2.9352643,max
13789,216,2.6489985,max
13790,216,1.985923,max
13791,216,1.2142047,max
13792,216,2.252977,max
13793,216,1.0842321,max
13794,216,0.8657018,max
13795,216,0.48306298,max
13796,216,1.733841,max
13797,216,2.119562,max
13798,216,1.7660515,max
13799,216,1.9665065,max
13800,216,-0.44552848,max
13801,216,-0.4665889,max
13802,216,2.0051534,max
13803,216,2.5395365,max
13804,216,1.0632492,max
13805,216,2.3424976,max
13806,216,-0.2611682,max
13807,216,1.2101918,max
13808,216,2.5811892,max
13809,216,-0.98365986,max
13810,216,2.4114552,max
13811,216,1.297486,max
13812,216,-0.74936485,max
13813,216,1.9049332,max
13814,216,1.6402401,max
13815,216,-1.1536694,max
13816,216,2.323765,max
13817,216,2.6571991,max
13818,216,1.2447746,max
13819,216,1.0096004,max
13820,216,0.028777063,max
13821,216,1.5819563,max
13822,216,1.5128652,max
13823,216,1.339444,max
13824,217,1.9895418,max
13825,217,1.4904103,max
13826,217,1.9902029,max
13827,217,1.4892164,max
13828,217,1.4481181,max
13829,217,1.4512397,max
13830,217,2.3367126,max
13831,217,1.7053833,max
13832,217,2.4451675,max
13833,217,-1.1462138,max
13834,217,-1.0548635,max
13835,217,1.7318709,max
13836,217,1.4006041,max
13837,217,0.32306153,max
13838,217,0.87676847,max
13839,217,1.2133683,max
13840,217,-0.9951025,max
13841,217,-1.1164687,max
13842,217,0.8828392,max
13843,217,1.5013275,max
13844,217,0.8121884,max
13845,217,1.6654807,max
13846,217,1.383059,max
13847,217,2.743535,max
13848,217,1.466801,max
13849,217,2.2459466,max
13850,217,2.141692,max
13851,217,2.452487,max
13852,217,3.0509868,max
13853,217,2.6334054,max
13854,217,1.985923,max
13855,217,1.2142047,max
13856,217,2.252977,max
13857,217,1.0842321,max
13858,217,0.8657018,max
13859,217,0.48306298,max
13860,217,1.733841,max
13861,217,2.119562,max
13862,217,1.7831554,max
13863,217,2.0062172,max
13864,217,-0.45566636,max
13865,217,-0.363796,max
13866,217,2.0051534,max
13867,217,2.4463167,max
13868,217,1.0721201,max
13869,217,2.3424976,max
13870,217,-0.2611682,max
13871,217,1.2101918,max
13872,217,2.5811892,max
13873,217,-0.9883849,max
13874,217,2.4286485,max
13875,217,1.7671831,max
13876,217,-0.74936485,max
13877,217,1.9049332,max
13878,217,1.64256,max
13879,217,-1.1206756,max
13880,217,2.3816981,max
13881,217,2.6571991,max
13882,217,1.0795732,max
13883,217,1.0096004,max
13884,217,0.028777063,max
13885,217,1.4484677,max
13886,217,1.4946585,max
13887,217,1.4141142,max
13888,218,1.9895418,max
13889,218,1.4904103,max
13890,218,1.9902029,max
13891,218,1.5023737,max
13892,218,1.415616,max
13893,218,1.4512397,max
13894,218,2.3367126,max
13895,218,1.7053833,max
13896,218,2.3661022,max
13897,218,-1.1122813,max
13898,218,-1.0548635,max
13899,218,1.7318709,max
13900,218,1.4006041,max
13901,218,0.45686662,max
13902,218,0.8803903,max
13903,218,1.2234056,max
13904,218,-0.9951025,max
13905,218,-1.1164687,max
13906,218,0.8506088,max
13907,218,1.849658,max
13908,218,0.8121884,max
13909,218,1.6654807,max
13910,218,1.383059,max
13911,218,2.743535,max
13912,218,1.5511328,max
13913,218,2.249561,max
13914,218,2.2356288,max
13915,218,2.452487,max
13916,218,3.0526915,max
13917,218,2.6489985,max
13918,218,1.985923,max
13919,218,1.3255728,max
13920,218,2.252977,max
13921,218,1.0842321,max
13922,218,0.8657018,max
13923,218,0.48306298,max
13924,218,1.733841,max
13925,218,2.1448972,max
13926,218,1.7831554,max
13927,218,2.0062172,max
13928,218,-0.43270797,max
13929,218,-0.38158298,max
13930,218,2.0051534,max
13931,218,2.5586739,max
13932,218,1.0721201,max
13933,218,2.3424976,max
13934,218,-0.25877258,max
13935,218,1.1751068,max
13936,218,2.584366,max
13937,218,-0.94957906,max
13938,218,2.4114552,max
13939,218,1.7671831,max
13940,218,-0.8217076,max
13941,218,1.9049332,max
13942,218,1.64256,max
13943,218,-1.1901951,max
13944,218,2.3832562,max
13945,218,2.6580894,max
13946,218,1.2320311,max
13947,218,1.0360911,max
13948,218,0.028777063,max
13949,218,1.4528095,max
13950,218,1.4594535,max
13951,218,1.339444,max
13952,219,2.0031118,max
13953,219,1.4380198,max
13954,219,2.0169706,max
13955,219,1.4468303,max
13956,219,1.4481181,max
13957,219,1.4512397,max
13958,219,2.3367126,max
13959,219,1.6923113,max
13960,219,2.4451675,max
13961,219,-1.1420431,max
13962,219,-1.0224364,max
13963,219,1.7318709,max
13964,219,1.4006041,max
13965,219,0.5369571,max
13966,219,0.87676847,max
13967,219,1.2234056,max
13968,219,-0.9951025,max
13969,219,-1.1164687,max
13970,219,0.8506088,max
13971,219,1.8524175,max
13972,219,0.8121884,max
13973,219,1.6654807,max
13974,219,1.383059,max
13975,219,2.8034308,max
13976,219,1.5163558,max
13977,219,2.2547636,max
13978,219,2.228403,max
13979,219,2.4546347,max
13980,219,3.0526915,max
13981,219,2.6488636,max
13982,219,1.985923,max
13983,219,1.3255728,max
13984,219,2.252977,max
13985,219,1.0842321,max
13986,219,0.8657018,max
13987,219,0.48306298,max
13988,219,1.733841,max
13989,219,2.1355176,max
13990,219,1.7901478,max
13991,219,2.0062172,max
13992,219,-0.43270797,max
13993,219,-0.363796,max
13994,219,2.0051534,max
13995,219,2.4417505,max
13996,219,1.0721201,max
13997,219,2.3638487,max
13998,219,-0.25877258,max
13999,219,1.0618038,max
14000,219,2.5811892,max
14001,219,-0.94957906,max
14002,219,2.4114552,max
14003,219,1.7671831,max
14004,219,-0.74936485,max
14005,219,1.9049332,max
14006,219,1.64256,max
14007,219,-1.1206756,max
14008,219,2.3537505,max
14009,219,2.661485,max
14010,219,1.2320311,max
14011,219,1.0360911,max
14012,219,0.039616376,max
14013,219,1.4731045,max
14014,219,1.5128652,max
14015,219,1.3681723,max
14016,220,1.9590538,max
14017,220,1.4904103,max
14018,220,2.0169706,max
14019,220,1.491345,max
14020,220,1.4481181,max
14021,220,1.4512397,max
14022,220,2.3367126,max
14023,220,1.8577361,max
14024,220,2.430122,max
14025,220,-1.0671287,max
14026,220,-1.4348335,max
14027,220,1.6937342,max
14028,220,1.4020641,max
14029,220,0.5369571,max
14030,220,0.87676847,max
14031,220,1.225235,max
14032,220,-0.9951025,max
14033,220,-1.1164687,max
14034,220,0.8506088,max
14035,220,1.849658,max
14036,220,0.7905139,max
14037,220,1.6654807,max
14038,220,1.383059,max
14039,220,2.8034308,max
14040,220,1.5163558,max
14041,220,2.2569754,max
14042,220,2.2574763,max
14043,220,2.4328678,max
14044,220,3.0526915,max
14045,220,2.6489985,max
14046,220,1.985923,max
14047,220,1.3255728,max
14048,220,2.252977,max
14049,220,1.0842321,max
14050,220,0.8657018,max
14051,220,0.48306298,max
14052,220,1.7302916,max
14053,220,2.1355176,max
14054,220,1.7901478,max
14055,220,2.0062172,max
14056,220,-0.439717,max
14057,220,-0.363796,max
14058,220,2.0051534,max
14059,220,2.5598922,max
14060,220,1.1041714,max
14061,220,2.4099462,max
14062,220,-0.25877258,max
14063,220,1.0468397,max
14064,220,2.584366,max
14065,220,-0.94957906,max
14066,220,2.3661916,max
14067,220,1.7946889,max
14068,220,-0.74936485,max
14069,220,1.9049332,max
14070,220,1.6323562,max
14071,220,-1.1206756,max
14072,220,2.3832562,max
14073,220,2.7014341,max
14074,220,1.2320311,max
14075,220,1.1146151,max
14076,220,-0.05045466,max
14077,220,1.4731045,max
14078,220,1.5128652,max
14079,220,1.3626292,max
14080,221,1.9909313,max
14081,221,1.4904103,max
14082,221,1.9732599,max
14083,221,1.4514394,max
14084,221,1.5304637,max
14085,221,1.4394014,max
